len_location,len_keyword,len_text,len_text_original,diff_len_text,keyword_value,keyword_sum,keyword_min,keyword_max,keyword_mean,keyword_median,location_value,location_norm_value,location_sum_w2v,location_min_w2v,location_max_w2v,location_mean_w2v,location_median_w2v,location_sum,location_min,location_max,location_mean,location_median,text_sum_tf-idf,text_min_tf-idf,text_max_tf-idf,text_mean_tf-idf,text_median_tf-idf,text_value,text_norm_value,text_sum_w2v,text_min_w2v,text_max_w2v,text_mean_w2v,text_median_w2v,target
0,0,29,43,14,3.26725435256958,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.4333365339268402,0.3230290079300604,0.45743096039125564,0.4055560889878067,0.40492237961889865,19.722166776657104,9.7241792678833,5.6433818698860705,-0.003989569377154112,0.4586660861968994,0.15676060318946838,0.12367108464241028,1
0,0,84,129,45,3.26725435256958,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0633645133244665,0.12211474754882763,0.5098798302255493,0.2978449713720274,0.2866267704160046,62.614333391189575,30.57082748413086,60.33635271061212,-0.07155226171016693,1.0,0.20112118124961853,0.14034797251224518,1
0,0,62,76,14,3.26725435256958,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.101705424230728,0.2072558149336571,0.46075524630914144,0.3101705424230728,0.2957802129916205,31.77522838115692,14.561399459838867,9.251089421333745,-0.0182581078261137,1.0,0.14016802608966827,0.10279995203018188,1
0,0,28,39,11,3.26725435256958,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.5792518587788726,0.21430924826697192,0.8737290721730101,0.5158503717557745,0.31231445709992567,15.151653409004211,8.145480155944824,2.644435947528109,-0.11067993938922882,1.0000001192092896,0.12592552602291107,0.10868320614099503,1
0,0,44,56,12,3.26725435256958,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.714260777214672,0.13619282860630086,0.5210732836175309,0.339282597151834,0.3475678894295715,25.18413496017456,11.630414009094238,5.563574244384654,-0.035323042422533035,0.4693370759487152,0.12363498657941818,0.09743518382310867,1
0,0,3,14,11,3.26725435256958,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.195801019668579,4.814492225646973,0.7627233825623989,0.05479921028017998,0.18232697248458862,0.12712056934833527,0.14276859164237976,0
0,0,10,13,3,3.26725435256958,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.381612908395668,0.5398546644150832,0.841758243980585,0.690806454197834,0.690806454197834,8.241687536239624,5.31235408782959,0.3695300742983818,0.04698558896780014,0.16269057989120483,0.1231766939163208,0.15985390543937683,0
0,0,11,16,5,3.26725435256958,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.4070072864089633,0.6322111190661034,0.77479616734286,0.7035036432044817,0.7035036432044817,6.802005648612976,4.37220573425293,0.33432186394929886,0.07142030447721481,0.1319943070411682,0.11144062131643295,0.13090725243091583,0
0,0,8,17,9,3.26725435256958,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.4022616950117035,0.609394624149284,0.7928670708624195,0.7011308475058518,0.7011308475058518,11.317765951156616,6.52848482131958,1.7143466472625732,0.04826338589191437,0.3721492290496826,0.1714346706867218,0.15724985301494598,0
0,0,5,28,23,3.26725435256958,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9350074529647827,1.9350074529647827,0.0,0.0,0.0,0.0,0.0,0
0,0,7,22,15,3.26725435256958,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.07123589515686,4.29728889465332,0.7702098339796066,0.13467563688755035,0.4079703092575073,0.2567366063594818,0.22756388783454895,0
0,0,11,17,6,3.26725435256958,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.4122161177931059,0.6685393330552076,0.7436767847378981,0.7061080588965529,0.7061080588965529,8.151562094688416,5.218076229095459,0.22504664841108024,0.0026151228230446577,0.12273304909467697,0.07501555234193802,0.09969847649335861,0
0,0,10,11,1,3.26725435256958,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.3441666127594654,0.4523015298701999,0.8918650828892656,0.6720833063797327,0.6720833063797327,4.452533721923828,3.5605437755584717,0.24957245588302612,0.24957245588302612,0.24957245588302612,0.24957245588302612,0.24957245588302612,0
0,0,10,21,11,3.26725435256958,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.399737754545359,0.5989552774702784,0.8007824770750805,0.6998688772726795,0.6998688772726795,6.427102327346802,4.432018756866455,0.6194776073098183,0.11614000052213669,0.2666715085506439,0.20649254322052002,0.23666609823703766,0
0,0,4,8,4,3.26725435256958,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9569813013076782,0.9569813013076782,0.0,0.0,0.0,0.0,0.0,0
0,0,12,30,18,3.26725435256958,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.7156602431040697,0.49661982504809943,0.681419370852578,0.5718867477013565,0.5376210472033922,16.4682879447937,9.162773132324219,4.001626551151276,0.057519711554050446,0.44321876764297485,0.19055365025997162,0.1653660386800766,0
0,0,13,21,8,3.26725435256958,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.717881539515766,0.49534930579301073,0.6718323368392145,0.5726271798385887,0.5506998968835409,10.642605781555176,6.022027015686035,1.8737340159714222,-0.04226842150092125,0.4461379051208496,0.18737339973449707,0.19815410673618317,0
0,0,15,18,3,3.26725435256958,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.3732741282632395,0.5177301603037722,0.8555439679594674,0.6866370641316197,0.6866370641316197,8.466249227523804,6.105299949645996,0.843739852309227,0.1624590903520584,0.3585200309753418,0.2812466025352478,0.3227607309818268,0
0,0,4,9,5,3.26725435256958,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5345242023468018,2.5345242023468018,0.0,0.0,0.0,0.0,0.0,0
0,0,10,18,8,3.26725435256958,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.3131549835833125,0.3940779731776644,0.919077010405648,0.6565774917916563,0.6565774917916563,9.31706702709198,6.4279327392578125,1.9669238179922104,0.13789816200733185,0.5987458229064941,0.32782062888145447,0.29175490140914917,0
0,0,3,8,5,3.26725435256958,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0858532190322876,2.5248241424560547,0.2710314691066742,0.2710314691066742,0.2710314691066742,0.2710314691066742,0.2710314691066742,0
10,5,33,55,22,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.029572205618023872,0.029572205618023872,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0565644133268584,0.10293448454378207,0.6201108130433439,0.41131288266537164,0.4099902699345175,12.240520715713501,6.924557685852051,0.5739865717478096,0.006088093388825655,0.3547125458717346,0.09566442668437958,0.047547705471515656,1
21,5,35,67,32,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.02876746468245983,0.02876746468245983,0.0,0.0,0.0,0.0,0.0,1.7236665296080065,0.49431462986268115,0.6146759498726627,0.5745555098693356,0.6146759498726627,2.525224970858686,0.104416978200392,0.4717495065288047,0.3607464244083837,0.3880835642313145,21.39596664905548,9.972977638244629,4.903366670478135,-0.05697017163038254,0.402236670255661,0.13620463013648987,0.09645587205886841,0
6,5,53,82,29,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.027819998562335968,0.027819998562335968,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.8328808629044206,0.08232130162574969,0.4959302949656015,0.31476454032271345,0.32788751820626594,26.246304631233215,11.657999038696289,3.3217717349762097,-0.055619608610868454,0.43327081203460693,0.09227143973112106,0.06319405138492584,1
15,5,13,34,21,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.05597704276442528,0.039321210235357285,-0.01615729369223118,-0.01615729369223118,-0.01615729369223118,-0.01615729369223118,-0.01615729369223118,1.4088332102270118,0.642794803449136,0.7660384067778759,0.7044166051135059,0.7044166051135059,1.7274553327772124,0.5187831998387443,0.6188244945078512,0.5758184442590709,0.5898476384306172,16.873335361480713,8.995370864868164,3.3661907762289047,-0.00811171717941761,0.36232104897499084,0.1602948009967804,0.15420441329479218,0
21,5,39,76,37,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.08844427391886711,0.04549654573202133,-0.30767615884542465,-0.14838314056396484,-0.0694265142083168,-0.10255871713161469,-0.089866504073143,1.714735946016634,0.4572096087155903,0.6404492542921649,0.5715786486722114,0.6170770830088789,2.7047533412095737,0.0967059317779549,0.4606816777017588,0.33809416765119676,0.3692146195059734,27.939340591430664,12.605330467224121,12.163804170209914,-0.03441081568598747,0.4438970983028412,0.15594621002674103,0.1423136293888092,0
8,5,80,122,42,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.029461825266480446,0.029461825266480446,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.6315462803842693,0.1537714483947545,0.3450866518642793,0.25939616288459066,0.2679504366306482,44.80062520503998,19.373851776123047,32.67726085202304,-0.04691262170672417,1.0,0.17198558151721954,0.1372450888156891,0
10,5,30,55,25,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.054917167872190475,0.03829537704586983,-0.02751699648797512,-0.02751699648797512,-0.02751699648797512,-0.02751699648797512,-0.02751699648797512,1.4029496706965712,0.612407134282773,0.7905425364137982,0.7014748353482856,0.7014748353482856,2.2764367477187557,0.09723749139444764,0.5449314783582065,0.3794061246197927,0.37434939831957736,12.429084420204163,6.919003963470459,1.225644700229168,0.036946430802345276,0.2816653251647949,0.12256447225809097,0.0926910936832428,1
0,5,96,140,44,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.6916437313429094,0.058502238551978204,0.35243651215732724,0.2461095820895273,0.23301567673850998,33.49895143508911,14.100518226623535,7.612128032837063,-0.10591647028923035,0.5021896958351135,0.09759138524532318,0.05594639480113983,1
14,5,10,22,12,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.03008132614195347,0.03008132614195347,0.0,0.0,0.0,0.0,0.0,1.3499985687376452,0.46434324694863055,0.8856553217890146,0.6749992843688226,0.6749992843688226,1.4136791788357708,0.6874026444018774,0.7262765344338933,0.7068395894178854,0.7068395894178854,13.72373914718628,7.097491264343262,0.7387599535286427,0.002736649475991726,0.19969823956489563,0.07387599349021912,0.07741326093673706,0
14,5,30,114,84,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.08896784856915474,0.049938593059778214,-0.0800023041665554,-0.12518905103206635,0.07733836770057678,-0.026667434722185135,-0.03215162083506584,1.7192864489395694,0.4809309439208542,0.6503486425697772,0.5730954829798566,0.5880068624489382,3.2825761006569367,0.47941031782216637,0.7032520027997319,0.5470960167761562,0.5249784450087597,18.00625741481781,13.106060981750488,8.218911126255989,0.06667034327983856,1.0,0.3913767337799072,0.24910220503807068,0
0,5,28,61,33,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.2239982223636723,0.36544327065841864,0.5107854327937194,0.4447996444727345,0.44748975100400173,26.905258417129517,13.744942665100098,13.25625013653189,0.002736649475991726,1.0000001192092896,0.20085227489471436,0.15338878333568573,0
9,5,78,120,42,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.05835067294538021,0.04380076006054878,0.12566332519054413,0.12566332519054413,0.12566332519054413,0.12566332519054413,0.12566332519054413,1.4135878937142006,0.6857626205517433,0.7278252731624574,0.7067939468571003,0.7067939468571003,3.7714409963391713,0.17161010563926976,0.3581661344829253,0.2514293997559447,0.23558199190233192,41.482150077819824,15.399676322937012,18.352623279875843,-0.13442011177539825,0.9999998807907104,0.10732528567314148,0.0883161649107933,0
0,5,28,44,16,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.979413292253416,0.39431778627065306,0.5964061612506082,0.49485332306335394,0.4943446723660773,11.977492094039917,6.7481160163879395,0.30035841278731823,-0.005235294811427593,0.15347544848918915,0.050059735774993896,0.04289417713880539,0
0,5,40,92,52,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.473806426351285,0.09225315055763299,0.5557629831407118,0.35340091805018364,0.3674462865099992,33.64127850532532,15.1985502243042,11.442957726074383,-0.026341691613197327,1.0,0.14670458436012268,0.09533624351024628,0
0,5,47,96,49,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.7955408362141267,0.09293182169280392,0.48175237813152966,0.3106156484682363,0.34059951185710774,31.978031992912292,14.465271949768066,13.894431814085692,-0.05550945922732353,0.7808908224105835,0.15268605947494507,0.12777628004550934,0
25,5,53,97,44,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.08717689104378223,0.05548101291060448,0.32150930166244507,0.04340100288391113,0.1614794284105301,0.10716976970434189,0.11662887036800385,1.693053672474682,0.46716307026256265,0.7361418543996874,0.5643512241582274,0.4897487478124321,2.708835745944218,0.10102535763828988,0.43159445665481194,0.33860446824302726,0.3705574510472678,32.565531969070435,14.60354995727539,8.559597298735753,-0.031368106603622437,0.5929121971130371,0.12969087064266205,0.1046629548072815,1
0,5,46,63,17,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.5799537718876127,0.27023049114853515,0.5435684881359135,0.3685648245553732,0.3557359261528634,22.973606824874878,10.4753999710083,4.531930047087371,-0.016672883182764053,0.9999998807907104,0.1258869469165802,0.0979827418923378,0
14,5,30,114,84,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.08896784856915474,0.049938593059778214,-0.0800023041665554,-0.12518905103206635,0.07733836770057678,-0.026667434722185135,-0.03215162083506584,1.7192864489395694,0.4809309439208542,0.6503486425697772,0.5730954829798566,0.5880068624489382,3.2825761006569367,0.47941031782216637,0.7032520027997319,0.5470960167761562,0.5249784450087597,18.00625741481781,13.106060981750488,8.218911126255989,0.06667034327983856,1.0,0.3913767337799072,0.24910220503807068,0
7,5,83,138,55,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.03109106235206127,0.03109106235206127,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.042828744698084,0.1573789581101524,0.44796365697129636,0.26952191631320555,0.23724006736498462,52.59659278392792,23.2243595123291,59.6692596769426,-0.06481050699949265,1.0,0.18359772861003876,0.1696557253599167,0
23,5,44,73,29,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.09002143144607544,0.058849435299634933,0.42478030920028687,0.0225101038813591,0.30581676959991455,0.14159344136714935,0.09645343571901321,1.7054250976578942,0.4258603720326278,0.6397823628126332,0.5684750325526314,0.6397823628126332,2.6654180151078646,0.09189875256756903,0.5150124954661259,0.3331772518884831,0.33433931938254696,22.88496208190918,10.661226272583008,3.93584183632629,-0.0505484938621521,0.3174552917480469,0.10932894051074982,0.09176640212535858,1
5,5,46,75,29,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.027128173038363457,0.027128173038363457,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.994510288445047,0.08142579117405122,0.42210588176146774,0.2994510288445047,0.3047837142816886,28.0509512424469,12.679471969604492,6.769286423921585,-0.02282683551311493,0.7085861563682556,0.12307793647050858,0.09722530096769333,1
8,5,73,134,61,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.03086652047932148,0.03086652047932148,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.3322801063063974,0.13231743947766914,0.3985616450015405,0.27769000885886647,0.2816726974482992,35.3203045129776,14.810920715332031,7.667503364384174,-0.09241636842489243,1.0,0.09830132871866226,0.050781816244125366,0
7,5,65,95,30,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.9998300886082476,0.07570083478675252,0.45604644950358014,0.2999830088608248,0.30492362340119955,30.34891402721405,14.320523262023926,7.256428703200072,-0.07483695447444916,0.4130942225456238,0.13193506002426147,0.1295415312051773,1
5,5,79,130,51,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.027728775516152382,0.027728775516152382,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.2826529519701495,0.05844049383719951,0.3520645419138054,0.2735544126641791,0.3080475552724903,30.21670961380005,13.581841468811035,6.840433440040215,-0.05937572568655014,0.520466685295105,0.12437151372432709,0.10546871274709702,0
24,5,85,135,50,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.11998231150209904,0.05927668511867523,-0.05353482812643051,-0.19878068566322327,0.14226560294628143,-0.008922471664845943,-0.0033076442778110504,1.9982877493407305,0.46701641587446335,0.5242543667934949,0.4995719373351827,0.5035084833363862,3.846208531578828,0.050110678403481206,0.6037660491459342,0.2747291808270591,0.21902263817786372,36.53426432609558,15.654945373535156,12.618586828000844,-0.07609833031892776,0.5335316061973572,0.1201770156621933,0.09721922129392624,1
12,5,70,97,27,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.05899234674870968,0.03925510123372078,-0.1180243268609047,-0.1180243268609047,-0.1180243268609047,-0.1180243268609047,-0.1180243268609047,1.4120752521354296,0.6671677074073213,0.7449075447281083,0.7060376260677148,0.7060376260677148,3.2385684865786715,0.06384285338407113,0.3846101128739254,0.26988070721488927,0.2686678865810994,30.832162380218506,13.3082857131958,5.517380570876412,-0.033086229115724564,0.3934454619884491,0.10031601041555405,0.08866553753614426,1
16,5,68,124,56,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.0842217206954956,0.051947783678770065,0.2040751613676548,0.028700079768896103,0.14207196235656738,0.06802505254745483,0.033303119242191315,1.7282989789507883,0.5441667227595443,0.6294691878959509,0.5760996596502628,0.5546630682952933,3.7237177445250635,0.06487163382794295,0.4636205415777354,0.28643982650192795,0.2817726429757067,44.128180623054504,18.031700134277344,16.73555584740825,-0.039324451237916946,1.0000001192092896,0.12305555492639542,0.0834231972694397,0
13,5,66,119,53,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.567312671284853,0.19407126341680034,0.3227581814497411,0.2744086670219118,0.27287025776946744,58.93342900276184,23.5599365234375,31.916924958932213,-0.09759131819009781,1.0,0.1261538565158844,0.09028048068284988,0
23,5,72,138,66,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.05720631591975689,0.037383783608675,-0.1459454745054245,-0.1459454745054245,-0.1459454745054245,-0.1459454745054245,-0.1459454745054245,1.7143535385228064,0.4580193575283841,0.6508659997421895,0.571451179507602,0.6054681812522327,3.259345772566311,0.16758650176936388,0.4059520073202265,0.29630416114239194,0.3337503238216461,40.990649700164795,17.440176010131836,13.084862405667081,-0.031368106603622437,1.0,0.12461774051189423,0.10119123756885529,1
0,5,61,85,24,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.027478964999318123,0.027478964999318123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.677841213833869,0.14993603285029508,0.6175391866490848,0.30648676781948914,0.2559306280950534,36.53667140007019,17.31600570678711,10.78127056453377,-0.13382451236248016,1.0000001192092896,0.13822141289710999,0.08818824589252472,0
16,5,66,135,69,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,3.165028821587891,0.07057569663565691,0.42517095039440095,0.2877298928716264,0.2910219238053582,40.745787382125854,15.733574867248535,16.248127152910456,-0.07363642007112503,1.0,0.11947152018547058,0.0802384465932846,0
27,5,79,98,19,3.8439950942993164,1.0,1.0,1.0,1.0,1.0,0.05165581963956356,0.03539981320500374,-0.06140289828181267,-0.06140289828181267,-0.06140289828181267,-0.06140289828181267,-0.06140289828181267,1.954866859082005,0.31126059600305167,0.5688303277939051,0.48871671477050127,0.5373879676425242,4.223160442448009,0.06363173514516812,0.3833382679392113,0.30165431731771497,0.3330598124963219,35.45476794242859,14.7533540725708,8.023669831920415,-0.058218538761138916,1.0,0.12157075852155685,0.036961689591407776,0
