id,text_sum,text_min,text_max,text_mean,text_median,target
86,2.655517623643391,-0.031508397310972214,0.24056680500507355,0.0737643763422966,0.06537143886089325,0
89,7.160616402514279,-0.04819761961698532,1.0,0.15912480652332306,0.051309503614902496,0
91,5.182682026177645,-0.09494444727897644,1.0,0.09423058480024338,0.07388164848089218,1
92,0.4513935372233391,0.08588140457868576,0.19290660321712494,0.1504645049571991,0.17260552942752838,0
93,0.25233832746744156,0.05220954865217209,0.10724020004272461,0.08411277830600739,0.09288857877254486,1
95,4.9890057211741805,0.01557971816509962,0.4907313883304596,0.23757170140743256,0.23610107600688934,0
96,5.039051795378327,-0.03674826771020889,0.9999998807907104,0.2399548441171646,0.1538201868534088,0
97,2.668411924969405,-0.07046827673912048,1.0,0.12706723809242249,0.07692727446556091,1
98,3.226150347851217,-0.07002709805965424,0.45527711510658264,0.08961528539657593,0.06078239530324936,1
100,1.0517020877450705,-0.025727123022079468,0.37002643942832947,0.10517020523548126,0.07920727133750916,0
102,1.9798064567148685,-0.11444039642810822,0.35100021958351135,0.09427649527788162,0.0733143761754036,0
104,2.2146119989920408,-0.0725393295288086,0.341854453086853,0.06151700019836426,0.04934421181678772,1
105,0.030742710456252098,0.030742710456252098,0.030742710456252098,0.030742710456252098,0.030742710456252098,1
107,18.59353819768876,-0.03708033263683319,1.0,0.28172028064727783,0.0837894007563591,1
109,1.2520349682308733,-0.06707286089658737,0.3107728958129883,0.08346899598836899,0.06614336371421814,0
110,0.6364677995443344,0.1476370245218277,0.3284365236759186,0.21215593814849854,0.16039425134658813,0
112,17.35161995817907,-0.060204580426216125,1.0,0.3154839873313904,0.05287063494324684,1
113,22.608001857064664,-0.03708033263683319,1.0,0.3425454795360565,0.056174736469984055,1
114,0.8450006423518062,0.00983090978115797,0.17699027061462402,0.08450006693601608,0.0941585898399353,1
117,4.7439121676725335,-0.02137756161391735,1.0,0.16942542791366577,0.14737677574157715,0
118,2.4991989750415087,-0.11122777312994003,0.30943530797958374,0.08925710618495941,0.09248213469982147,1
119,1.409937858581543,0.034327562898397446,0.4516810178756714,0.14099378883838654,0.12378574907779694,0
120,0.3364556673914194,-0.015245672315359116,0.1452873796224594,0.05607594549655914,0.04375143349170685,1
121,1.7116676777368411,-0.07802107185125351,1.0,0.11411117762327194,0.03442142531275749,1
126,5.763359354808927,-0.018994642421603203,0.5291928648948669,0.12807464599609375,0.10083532333374023,1
128,3.19012688100338,-0.07319740206003189,1.0,0.21267512440681458,0.18855543434619904,1
129,9.250826152681839,-0.08592367172241211,0.9999998807907104,0.11860033869743347,0.1061486303806305,1
130,20.09375887364149,-0.15741561353206635,1.0,0.13133175671100616,0.09036189317703247,1
131,0.4112800117582083,0.025607546791434288,0.19786542654037476,0.13709333539009094,0.18780703842639923,1
132,0.0,0.0,0.0,0.0,0.0,0
133,4.584053602069616,-0.07319740206003189,1.0,0.21828827261924744,0.10047395527362823,1
134,11.50570708885789,-0.020805077627301216,1.0,0.31960296630859375,0.07014123350381851,1
135,0.3705870993435383,-0.06918534636497498,0.18214237689971924,0.061764515936374664,0.07449670881032944,1
136,0.0,0.0,0.0,0.0,0.0,1
137,34.95376528019551,-0.06767725199460983,1.0,0.20440798997879028,0.058796048164367676,1
138,8.438426132604945,-0.03206529840826988,0.9999998807907104,0.12785494327545166,0.10187770426273346,0
139,3.3146282406523824,-0.09054649621248245,1.0,0.09207300841808319,0.08304572850465775,1
141,0.0,0.0,0.0,0.0,0.0,0
143,6.741361036896706,-0.03305385634303093,0.9999999403953552,0.18726003170013428,0.11746737360954285,1
144,0.6161550574470311,-0.04574510455131531,0.281955748796463,0.06161550432443619,0.033464185893535614,1
145,2.9765796918654814,-0.049017466604709625,0.41415464878082275,0.082682766020298,0.05376597121357918,0
146,1.0013077445328236,0.024411186575889587,0.4376161992549896,0.1668846309185028,0.14570961892604828,0
149,4.902183008380234,-0.02291730046272278,1.0,0.13617174327373505,0.10224126279354095,0
151,1.268444566987455,-0.07660923153162003,0.5375590324401855,0.08456297218799591,0.03826352208852768,0
153,1.308656521490775,0.0007846599910408258,0.48995736241340637,0.1308656483888626,0.06697989255189896,0
156,1.268444566987455,-0.07660923153162003,0.5375590324401855,0.08456297218799591,0.03826352208852768,0
157,0.29814958572387695,0.29814958572387695,0.29814958572387695,0.29814958572387695,0.29814958572387695,0
158,7.69631427899003,-0.10343575477600098,0.5117660164833069,0.1166108250617981,0.09837660938501358,0
159,0.5920781269669533,0.021293235942721367,0.17499952018260956,0.09867969155311584,0.10223621875047684,0
160,1.254437981173396,-0.013146594166755676,0.3628785014152527,0.08362919837236404,0.06624307483434677,0
161,1.9243191480636597,-0.1312025934457779,0.44389501214027405,0.12828794121742249,0.1196322813630104,0
162,0.691085594240576,-0.035950832068920135,0.34679698944091797,0.06910856068134308,0.03650012984871864,0
163,0.0,0.0,0.0,0.0,0.0,0
164,1.268444566987455,-0.07660923153162003,0.5375590324401855,0.08456297218799591,0.03826352208852768,0
165,1.268444566987455,-0.07660923153162003,0.5375590324401855,0.08456297218799591,0.03826352208852768,0
168,1.268444566987455,-0.07660923153162003,0.5375590324401855,0.08456297218799591,0.03826352208852768,0
170,0.11517980694770813,0.031531430780887604,0.05037126690149307,0.03839327022433281,0.033277109265327454,0
171,1.268444566987455,-0.07660923153162003,0.5375590324401855,0.08456297218799591,0.03826352208852768,0
172,1.268444566987455,-0.07660923153162003,0.5375590324401855,0.08456297218799591,0.03826352208852768,0
173,2.623252272605896,-0.040795668959617615,0.3802982270717621,0.09368757903575897,0.08261094987392426,0
174,3.412299028248526,-0.029191870242357254,0.35588446259498596,0.09478608518838882,0.06234128773212433,0
175,3.8425212698057294,0.01057120505720377,0.3589204251766205,0.13723289966583252,0.12060712277889252,0
176,0.1701888131792657,-0.06740064918994904,0.12249963730573654,0.02836480177938938,0.026752213016152382,0
178,1.9696006707381457,-0.023390762507915497,0.2682693898677826,0.07034288346767426,0.061296653002500534,0
180,0.8449990041553974,-0.10379917174577713,0.5534271597862244,0.14083316922187805,0.10070507228374481,0
182,4.513972034677863,-0.02385988086462021,0.38029876351356506,0.12538811564445496,0.09786044806241989,0
183,0.3127438514493406,0.005287074949592352,0.2723672688007355,0.10424795001745224,0.035089507699012756,0
184,11.124496448785067,-0.02813614159822464,0.73442143201828,0.20226357877254486,0.18532505631446838,0
185,1.6237463038414717,-0.09508155286312103,0.27763059735298157,0.07732125371694565,0.08613002300262451,0
187,0.1339293271303177,0.1339293271303177,0.1339293271303177,0.1339293271303177,0.1339293271303177,0
190,0.0,0.0,0.0,0.0,0.0,0
191,9.884827495319769,-0.018862927332520485,1.0000001192092896,0.1497701108455658,0.12535353004932404,0
193,3.2415367430076003,0.010998762212693691,0.49466609954833984,0.2161024510860443,0.22587166726589203,0
194,5.193990856409073,-0.09587860107421875,1.0,0.14427752792835236,0.09015786647796631,0
195,13.66188808507286,-0.033647190779447556,1.0,0.15013064444065094,0.08184003829956055,0
196,4.010761470999569,-0.09613897651433945,1.0,0.06076911464333534,0.0337974950671196,1
197,0.650115039665252,-0.0047349161468446255,0.14237698912620544,0.06501150131225586,0.07522392272949219,1
198,1.3365680016577244,0.022075513377785683,1.0,0.222761332988739,0.04952029883861542,0
199,3.641676909290254,-0.09613897651433945,1.0,0.06621230393648148,0.035683561116456985,1
201,2.584888169541955,-0.012379131279885769,0.4915696680545807,0.17232587933540344,0.10826542228460312,1
203,5.010248250095174,-0.07505962997674942,0.45265233516693115,0.11133884638547897,0.10283414274454117,1
204,0.46236588526517153,-0.0508837029337883,0.21002310514450073,0.07706098258495331,0.06607088446617126,1
205,3.9725211756303906,0.012574401684105396,1.0,0.2648347318172455,0.09548621624708176,1
208,5.362972756847739,-0.11415231972932816,1.0,0.09750859439373016,0.08304572850465775,1
209,3.9725211756303906,0.012574401684105396,1.0,0.2648347318172455,0.09548621624708176,1
210,4.8164007579907775,-0.09613897651433945,1.0,0.0729757696390152,0.04771403968334198,1
211,7.837438452290371,-0.09613897651433945,1.0,0.0861256942152977,0.048053089529275894,1
212,0.6891467480454594,-0.030245132744312286,0.24423900246620178,0.06891467422246933,0.06752909719944,1
213,1.1038576024584472,-0.01912960410118103,0.17706087231636047,0.07359050959348679,0.07969523221254349,0
215,1.484992390498519,-0.03229895979166031,0.3564201891422272,0.0989994928240776,0.08666469901800156,0
216,4.333441047463566,-0.09613897651433945,1.0,0.06565819680690765,0.035683561116456985,1
218,1.6862293056910858,-0.043424833565950394,0.5633324980735779,0.1686229258775711,0.07440241426229477,1
219,3.9725211756303906,0.012574401684105396,1.0,0.2648347318172455,0.09548621624708176,1
220,3.9725211756303906,0.012574401684105396,1.0,0.2648347318172455,0.09548621624708176,1
221,0.6298850337043405,0.01169853936880827,0.25186410546302795,0.10498084127902985,0.11239099502563477,1
222,11.527920341584831,-0.013581402599811554,1.0000001192092896,0.2561759948730469,0.177579864859581,1
225,0.09701811522245407,0.09701811522245407,0.09701811522245407,0.09701811522245407,0.09701811522245407,1
226,4.384170819655992,-0.09613897651433945,0.44528794288635254,0.0664268285036087,0.04713718593120575,1
229,3.641676909290254,-0.09613897651433945,1.0,0.06621230393648148,0.035683561116456985,1
231,5.849811687134206,-0.021614035591483116,1.0,0.16249476373195648,0.08032163977622986,1
232,7.142746108584106,-0.02747366391122341,0.38556715846061707,0.12986810505390167,0.10680952668190002,1
235,0.5180875668302178,0.012574401684105396,0.1899162083864212,0.08634793013334274,0.06882359087467194,1
237,4.674195716972463,-0.016300419345498085,0.4163169860839844,0.16693556308746338,0.13924184441566467,1
238,7.837438452290371,-0.09613897651433945,1.0,0.0861256942152977,0.048053089529275894,1
240,0.0,0.0,0.0,0.0,0.0,1
241,1.3092471212148666,0.01599559560418129,0.3758596181869507,0.13092471659183502,0.09815184772014618,0
242,0.9299031421542168,0.053608812391757965,0.24435338377952576,0.15498386323451996,0.15659940242767334,0
243,2.0584792401641607,0.021436208859086037,0.3889298141002655,0.1372319459915161,0.1006571352481842,1
244,0.0,0.0,0.0,0.0,0.0,1
245,4.112210381776094,-0.07880550622940063,1.0,0.11422806978225708,0.06849875301122665,1
246,2.613215025747195,-0.012597578577697277,0.4578503668308258,0.1244388073682785,0.1132938489317894,1
247,0.4829785991460085,0.02689630351960659,0.12792663276195526,0.08049643039703369,0.08291587233543396,1
248,4.143071505241096,-0.07815780490636826,1.0,0.14796684682369232,0.11829764395952225,1
249,0.4829785991460085,0.02689630351960659,0.12792663276195526,0.08049643039703369,0.08291587233543396,1
251,1.5025150983128697,-0.04309963062405586,0.3148806691169739,0.10016767680644989,0.08903567492961884,0
252,0.3574284082278609,-0.05941087007522583,0.13495396077632904,0.02382856048643589,0.035562317818403244,1
253,0.4829785991460085,0.02689630351960659,0.12792663276195526,0.08049643039703369,0.08291587233543396,1
254,0.6496155746281147,-0.10556638985872269,0.21098005771636963,0.04330770671367645,0.03317762538790703,0
256,2.4422700310242362,-0.013495069928467274,0.3528262674808502,0.08722393214702606,0.071316197514534,0
258,16.843156642426038,-0.03149940446019173,1.0,0.30623921751976013,0.02760128304362297,1
260,0.27679431438446045,0.27679431438446045,0.27679431438446045,0.27679431438446045,0.27679431438446045,0
261,1.2995703583583236,-0.012045214883983135,0.2727434039115906,0.08663802593946457,0.07551149278879166,1
262,0.4829785991460085,0.02689630351960659,0.12792663276195526,0.08049643039703369,0.08291587233543396,1
263,0.0,0.0,0.0,0.0,0.0,0
264,1.7292429506778717,0.14729540050029755,0.505563497543335,0.28820717334747314,0.2434181272983551,0
265,0.6496155746281147,-0.10556638985872269,0.21098005771636963,0.04330770671367645,0.03317762538790703,0
266,0.6531929401680827,-0.03550126776099205,0.24969951808452606,0.06531929224729538,0.0538688600063324,1
267,3.449989492073655,-0.045876454561948776,0.9999998807907104,0.16428521275520325,0.1093708872795105,0
268,8.194124538451433,-0.010070152580738068,1.0,0.14898408949375153,0.10834237188100815,0
269,0.4829785991460085,0.02689630351960659,0.12792663276195526,0.08049643039703369,0.08291587233543396,1
270,0.4829785991460085,0.02689630351960659,0.12792663276195526,0.08049643039703369,0.08291587233543396,1
271,0.6496155746281147,-0.10556638985872269,0.21098005771636963,0.04330770671367645,0.03317762538790703,0
272,0.6496155746281147,-0.10556638985872269,0.21098005771636963,0.04330770671367645,0.03317762538790703,0
273,2.74208015576005,-0.07235138863325119,0.38773518800735474,0.09793143719434738,0.08298745006322861,0
274,0.9183791875839233,0.2570798099040985,0.38965946435928345,0.3061263859272003,0.2716399133205414,1
276,0.4829785991460085,0.02689630351960659,0.12792663276195526,0.08049643039703369,0.08291587233543396,1
277,0.4829785991460085,0.02689630351960659,0.12792663276195526,0.08049643039703369,0.08291587233543396,1
279,0.17072485387325287,0.17072485387325287,0.17072485387325287,0.17072485387325287,0.17072485387325287,0
280,0.1298363208770752,0.1298363208770752,0.1298363208770752,0.1298363208770752,0.1298363208770752,0
281,0.8824544418603182,-0.04257609322667122,0.32329466938972473,0.0882454439997673,0.045585997402668,0
283,0.4829785991460085,0.02689630351960659,0.12792663276195526,0.08049643039703369,0.08291587233543396,1
285,0.4829785991460085,0.02689630351960659,0.12792663276195526,0.08049643039703369,0.08291587233543396,1
287,0.4829785991460085,0.02689630351960659,0.12792663276195526,0.08049643039703369,0.08291587233543396,1
289,0.4829785991460085,0.02689630351960659,0.12792663276195526,0.08049643039703369,0.08291587233543396,1
290,0.5674537466838956,0.0031518423929810524,0.2655218541622162,0.09457562118768692,0.07081133127212524,0
291,5.13347525568679,-0.04588276892900467,1.0,0.11407722532749176,0.062457360327243805,0
293,0.4829785991460085,0.02689630351960659,0.12792663276195526,0.08049643039703369,0.08291587233543396,1
294,1.4705325877293944,-0.03715869039297104,0.27380430698394775,0.09803550690412521,0.09742704778909683,0
296,3.0240518720820546,0.008473723195493221,0.6021090149879456,0.14400246739387512,0.1293298453092575,0
297,3.0859108939766884,-0.07313725352287292,1.0,0.20572739839553833,0.18206699192523956,0
298,0.0,0.0,0.0,0.0,0.0,0
299,0.6284779426641762,-0.02965783327817917,0.30730971693992615,0.10474632680416107,0.08914043009281158,0
301,5.627748320810497,-0.10505956411361694,1.0,0.12506107985973358,0.10412869602441788,0
302,0.0,0.0,0.0,0.0,0.0,1
303,2.4651551553979516,-0.0718373954296112,0.4728614389896393,0.11738833785057068,0.021650634706020355,0
307,1.7852353155612946,0.06338413059711456,1.0,0.29753923416137695,0.20963871479034424,0
309,2.8397231767885387,-0.00678523862734437,0.604000985622406,0.18931487202644348,0.08172371983528137,0
310,5.126389717275742,-0.04701888933777809,0.5779394507408142,0.14239971339702606,0.11776752024888992,1
312,0.0,0.0,0.0,0.0,0.0,0
313,5.126389717275742,-0.04701888933777809,0.5779394507408142,0.14239971339702606,0.11776752024888992,1
314,0.5230029486119747,0.03162701055407524,0.32343611121177673,0.174334317445755,0.16793982684612274,0
315,0.9753846141975373,-0.032130882143974304,0.7304023504257202,0.16256409883499146,0.06823837757110596,0
316,8.824076661840081,-0.07086102664470673,0.6401227116584778,0.19609059393405914,0.17185087502002716,0
318,3.2670412518491503,-0.08235808461904526,0.5254077315330505,0.15557339787483215,0.12052513659000397,1
320,3.8045649491250515,-0.13237611949443817,1.0,0.1056823581457138,0.0421106293797493,1
321,9.215002976590768,-0.025454238057136536,0.4234725534915924,0.1181410625576973,0.09882336854934692,0
322,1.964328385423869,0.002920576836913824,0.3996540606021881,0.13095521926879883,0.0830608457326889,1
327,1.7852353155612946,0.06338413059711456,1.0,0.29753923416137695,0.20963871479034424,0
328,0.22330015897750854,0.22330015897750854,0.22330015897750854,0.22330015897750854,0.22330015897750854,1
329,4.28044940251857,-0.10944174230098724,0.43754279613494873,0.11890137195587158,0.08747322112321854,1
330,0.4502792749553919,-0.05404858663678169,0.20916815102100372,0.045027926564216614,0.047259263694286346,0
331,5.613626196049154,-0.10422752797603607,0.3351346552371979,0.08505494147539139,0.07245494425296783,0
332,3.6738453331636265,-0.03528684005141258,0.413501113653183,0.13120876252651215,0.11832007765769958,0
334,0.6871800133958459,-0.10621917247772217,0.2722456753253937,0.06871800124645233,0.039245136082172394,1
335,1.2035034708678722,-0.07497008889913559,0.46664172410964966,0.20058390498161316,0.21254311501979828,0
336,2.642374406568706,-0.03882922604680061,0.28769510984420776,0.07339929044246674,0.0658930316567421,0
337,6.89335750171449,-0.08189014345407486,0.7318034768104553,0.19148215651512146,0.15046003460884094,0
338,5.126389717275742,-0.04701888933777809,0.5779394507408142,0.14239971339702606,0.11776752024888992,1
340,0.6385731305927038,0.015062062069773674,0.29063400626182556,0.1064288541674614,0.05462038144469261,1
341,8.086702012064052,-0.137925922870636,1.0,0.10367566347122192,0.05774931237101555,0
344,5.072492484352551,-0.047536805272102356,0.2982630431652069,0.11272205412387848,0.11381476372480392,0
345,0.5287754833698273,0.08846515417098999,0.23082856833934784,0.17625848948955536,0.20948176085948944,0
346,1.4409498483873904,-0.016027698293328285,0.414956271648407,0.09606332331895828,0.0428943932056427,1
347,3.472728632070357,-0.06224524974822998,0.398544579744339,0.12402602285146713,0.0706963837146759,0
348,0.0,0.0,0.0,0.0,0.0,0
349,9.716123118298128,-0.07977267354726791,0.9999998807907104,0.1067705824971199,0.08029793947935104,0
352,0.0,0.0,0.0,0.0,0.0,1
353,2.0742701537674293,-0.03199995681643486,0.3367500603199005,0.09877476841211319,0.09966471791267395,0
354,0.09077539294958115,0.09077539294958115,0.09077539294958115,0.09077539294958115,0.09077539294958115,1
355,9.716123118298128,-0.07977267354726791,0.9999998807907104,0.1067705824971199,0.08029793947935104,0
356,9.716123118298128,-0.07977267354726791,0.9999998807907104,0.1067705824971199,0.08029793947935104,1
358,1.7386316349729896,-0.11191384494304657,0.4356587529182434,0.06209398806095123,0.0449058823287487,0
360,9.716123118298128,-0.07977267354726791,0.9999998807907104,0.1067705824971199,0.08029793947935104,1
361,7.207700160215609,-0.07020476460456848,0.30112800002098083,0.09240641444921494,0.07853430509567261,0
363,0.15728962421417236,0.15728962421417236,0.15728962421417236,0.15728962421417236,0.15728962421417236,0
364,1.6244761887937784,-0.11326945573091507,0.5003876686096191,0.1082984134554863,0.11337223649024963,1
365,6.397643488831818,-0.0680471733212471,0.5075514912605286,0.14216984808444977,0.10345619916915894,1
368,2.8748914224561304,0.0037883517798036337,0.2581128776073456,0.13689959049224854,0.14511772990226746,0
370,9.716123118298128,-0.07977267354726791,0.9999998807907104,0.1067705824971199,0.08029793947935104,0
371,8.755075204360764,-0.0832047164440155,0.533036470413208,0.11224455386400223,0.0861469954252243,0
372,11.573687074240297,-0.1304198056459427,0.5075514912605286,0.12718337774276733,0.10345619916915894,0
375,6.397643488831818,-0.0680471733212471,0.5075514912605286,0.14216984808444977,0.10345619916915894,0
380,2.3142695592541713,-0.11191384494304657,0.2677571475505829,0.0826524868607521,0.09341873228549957,0
381,1.7826057698111981,-0.006032789126038551,0.2571532130241394,0.08488599210977554,0.080162912607193,1
383,1.3686570643476443,-0.037641946226358414,0.169012650847435,0.04888061061501503,0.04655678570270538,0
384,9.716123118298128,-0.07977267354726791,0.9999998807907104,0.1067705824971199,0.08029793947935104,0
386,0.4998768102377653,0.012577252462506294,0.1682329773902893,0.08331280201673508,0.0720929205417633,0
389,1.7583343414589763,-0.06886588782072067,0.2792809009552002,0.08373020589351654,0.0793740451335907,0
390,2.0742701537674293,-0.03199995681643486,0.3367500603199005,0.09877476841211319,0.09966471791267395,1
393,9.716123118298128,-0.07977267354726791,0.9999998807907104,0.1067705824971199,0.08029793947935104,0
394,9.716123118298128,-0.07977267354726791,0.9999998807907104,0.1067705824971199,0.08029793947935104,1
396,2.6168660297989845,0.025264259427785873,0.4360259175300598,0.17445772886276245,0.12036094069480896,0
397,1.9928314089775085,0.0814686194062233,0.5927850604057312,0.19928313791751862,0.15608665347099304,1
398,0.450464341789484,0.05572376027703285,0.26753705739974976,0.15015478432178497,0.12720352411270142,0
401,1.9291310063563287,-0.06208256259560585,1.0,0.0688975378870964,0.028518058359622955,0
402,0.0,0.0,0.0,0.0,0.0,0
404,11.102871721668635,-0.061976633965969086,1.0,0.201870396733284,0.014118612743914127,1
406,1.3421096540987492,-0.023957543075084686,0.3761175274848938,0.1342109590768814,0.10646747797727585,0
407,5.620724349748343,-0.09003101289272308,0.4034108817577362,0.10219498723745346,0.08871322125196457,0
409,0.18547635897994041,-0.0849643424153328,0.29940471053123474,0.061825454235076904,-0.028964009135961533,0
410,1.2076775580644608,-0.07959529012441635,0.3895254135131836,0.1207677572965622,0.14001955091953278,1
412,2.8124847263097763,0.09604130685329437,0.5970377922058105,0.2812484800815582,0.2927800118923187,0
413,0.13798390328884125,0.13798390328884125,0.13798390328884125,0.13798390328884125,0.13798390328884125,0
415,4.6356696002185345,-0.08953288197517395,1.0,0.10301487892866135,0.04745537415146828,0
418,0.9775553457438946,0.04844537004828453,0.3569881021976471,0.16292588412761688,0.14702428877353668,1
419,4.424025468062609,-0.06208256259560585,1.0,0.0804368257522583,0.049138348549604416,0
420,3.7982077300548553,0.06346395611763,1.0,0.2532138526439667,0.16471365094184875,0
421,7.27562638069503,-0.0829785093665123,1.0,0.1102367639541626,0.05268048495054245,0
423,0.055554646998643875,0.055554646998643875,0.055554646998643875,0.055554646998643875,0.055554646998643875,0
424,5.539840334095061,-0.04242681339383125,0.3758596181869507,0.15388445556163788,0.14535146951675415,1
426,0.8050921726971865,-0.041314296424388885,0.38965946435928345,0.08050921559333801,0.015219517052173615,0
427,6.290167178958654,-0.02726820856332779,1.0,0.17472685873508453,0.1453244686126709,0
429,0.525116641074419,0.062000375241041183,0.33905690908432007,0.1750388741493225,0.12405935674905777,0
432,1.9723557652905583,-0.00904956553131342,0.2309110462665558,0.07044127583503723,0.06223203241825104,1
435,3.694207645021379,-0.0829785093665123,1.0,0.10261687636375427,0.04540310427546501,0
436,4.775526147335768,-0.05725295841693878,1.0,0.13265350461006165,0.07971824705600739,0
437,6.510797959752381,-0.06208256259560585,1.0,0.11837814748287201,0.060312509536743164,0
438,1.228427767753601,0.29426613450050354,0.5212538242340088,0.4094759225845337,0.41290780901908875,0
440,0.4793076906353235,0.017684241756796837,0.1481853574514389,0.0798846185207367,0.06786999106407166,1
442,0.11080241948366165,0.11080241948366165,0.11080241948366165,0.11080241948366165,0.11080241948366165,1
